TotalPop,Hispanic,White,Black,Asian,STATE,COUNTY,TRACT,BLOCK,GEOID
0,0,0,0,0,36,085,013800,2005,360850138002005
53,5,47,0,1,36,085,013800,2006,360850138002006
58,0,56,0,0,36,085,013800,2008,360850138002008
37,8,29,0,0,36,085,013800,2009,360850138002009
90,15,73,0,0,36,085,013800,2010,360850138002010
74,2,69,0,0,36,085,013800,2012,360850138002012
113,15,95,1,2,36,085,013800,2013,360850138002013
70,14,52,0,3,36,085,013800,2015,360850138002015
39,3,35,0,0,36,085,013800,2016,360850138002016
50,3,46,0,1,36,085,013800,2018,360850138002018
47,1,40,0,6,36,085,013800,2019,360850138002019
85,6,75,0,4,36,085,013800,2021,360850138002021
264,24,182,4,38,36,085,013800,3000,360850138003000
76,12,52,0,8,36,085,013800,3001,360850138003001
146,16,100,0,27,36,085,013800,3003,360850138003003
116,10,89,1,16,36,085,013800,3004,360850138003004
99,7,77,0,12,36,085,013800,3006,360850138003006
85,6,57,0,22,36,085,013800,3007,360850138003007
175,15,149,0,6,36,085,013800,3009,360850138003009
205,23,161,0,20,36,085,013800,3010,360850138003010
141,0,122,1,10,36,085,013800,3011,360850138003011
45,8,30,2,0,36,085,013800,3013,360850138003013
109,12,82,0,10,36,085,013800,4000,360850138004000
107,10,83,0,13,36,085,013800,4002,360850138004002
180,17,135,0,25,36,085,013800,4003,360850138004003
86,4,76,0,5,36,085,013800,4005,360850138004005
126,4,107,0,15,36,085,013800,4006,360850138004006
197,20,165,0,12,36,085,013800,4007,360850138004007
53,6,43,0,0,36,085,013800,4008,360850138004008
73,18,48,0,4,36,085,013800,4009,360850138004009
68,9,41,0,12,36,085,013800,4010,360850138004010
171,14,116,0,38,36,085,013800,4011,360850138004011
159,34,112,0,7,36,085,013800,5000,360850138005000
72,2,50,3,11,36,085,013800,5001,360850138005001
45,3,38,0,0,36,085,013800,5002,360850138005002
106,20,76,1,9,36,085,013800,5003,360850138005003
136,11,119,2,2,36,085,013800,5004,360850138005004
65,12,37,0,16,36,085,013800,5005,360850138005005
61,6,47,0,0,36,085,013800,5006,360850138005006
33,2,22,1,4,36,085,013800,5007,360850138005007
174,6,147,4,15,36,085,013800,5008,360850138005008
137,11,100,0,21,36,085,013800,5010,360850138005010
44,2,35,0,5,36,085,013800,5011,360850138005011
0,0,0,0,0,36,085,013800,1001,360850138001001
78,4,66,1,4,36,085,013800,1004,360850138001004
23,1,22,0,0,36,085,013800,1007,360850138001007
52,5,40,0,7,36,085,013800,1011,360850138001011
18,0,18,0,0,36,085,013800,1014,360850138001014
96,1,75,0,16,36,085,013800,2007,360850138002007
58,3,53,0,2,36,085,013800,2011,360850138002011
53,3,49,0,0,36,085,013800,2014,360850138002014
91,9,70,1,11,36,085,013800,2017,360850138002017
32,0,32,0,0,36,085,013800,2020,360850138002020
115,11,87,0,14,36,085,013800,3002,360850138003002
71,11,55,0,5,36,085,013800,3005,360850138003005
65,8,48,1,8,36,085,013800,3008,360850138003008
123,15,104,2,2,36,085,013800,3012,360850138003012
99,3,81,0,13,36,085,013800,4001,360850138004001
43,7,26,0,5,36,085,013800,4004,360850138004004
85,17,54,0,9,36,085,013800,5009,360850138005009
271,111,51,34,66,36,085,014100,1000,360850141001000
201,71,47,29,38,36,085,014100,1002,360850141001002
103,47,26,6,16,36,085,014100,1003,360850141001003
443,133,142,82,69,36,085,014100,1005,360850141001005
93,32,39,3,7,36,085,014100,1006,360850141001006
3,2,0,1,0,36,085,014100,1008,360850141001008
257,118,83,22,26,36,085,014100,2000,360850141002000
408,174,119,63,27,36,085,014100,2001,360850141002001
241,108,27,51,53,36,085,014100,2003,360850141002003
95,41,30,9,11,36,085,014100,2004,360850141002004
97,49,25,15,0,36,085,014100,2006,360850141002006
105,45,22,20,12,36,085,014100,2007,360850141002007
76,45,18,4,6,36,085,014100,1001,360850141001001
64,16,30,4,3,36,085,014100,1004,360850141001004
151,27,78,20,20,36,085,014100,1007,360850141001007
116,69,20,11,9,36,085,014100,2002,360850141002002
144,51,70,8,4,36,085,014100,2005,360850141002005
123,14,93,0,14,36,085,014604,1001,360850146041001
126,2,111,0,9,36,085,014604,1002,360850146041002
138,1,110,0,22,36,085,014604,1003,360850146041003
161,7,143,0,8,36,085,014604,1005,360850146041005
126,10,110,3,3,36,085,014604,1006,360850146041006
87,3,67,1,12,36,085,014604,1008,360850146041008
37,5,28,0,0,36,085,014604,1009,360850146041009
53,11,41,0,1,36,085,014604,1011,360850146041011
26,0,21,0,4,36,085,014604,1012,360850146041012
28,1,19,3,4,36,085,014604,1013,360850146041013
42,10,32,0,0,36,085,014604,2000,360850146042000
149,22,119,0,5,36,085,014604,2001,360850146042001
65,8,57,0,0,36,085,014604,2002,360850146042002
104,15,76,0,11,36,085,014604,2003,360850146042003
68,0,66,0,1,36,085,014604,2004,360850146042004
319,27,262,3,18,36,085,014604,2005,360850146042005
102,7,90,0,4,36,085,014604,2006,360850146042006
80,7,72,1,0,36,085,014604,2007,360850146042007
50,7,20,0,16,36,085,014604,2009,360850146042009
29,5,19,1,2,36,085,014604,2010,360850146042010
55,3,43,1,7,36,085,014604,2011,360850146042011
350,62,242,0,45,36,085,014604,2013,360850146042013
0,0,0,0,0,36,085,014604,2014,360850146042014
31,13,15,2,0,36,085,014604,2016,360850146042016
0,0,0,0,0,36,085,014604,2017,360850146042017
46,7,36,0,1,36,085,014604,3001,360850146043001
492,46,366,12,63,36,085,014604,3002,360850146043002
139,8,116,0,9,36,085,014604,3003,360850146043003
155,10,118,2,22,36,085,014604,3005,360850146043005
134,16,99,0,19,36,085,014604,3006,360850146043006
124,17,100,0,4,36,085,014604,3008,360850146043008
137,4,123,3,4,36,085,014604,3009,360850146043009
61,12,38,1,5,36,085,014604,3011,360850146043011
80,21,54,3,0,36,085,014604,3012,360850146043012
188,22,146,0,20,36,085,014604,3013,360850146043013
148,14,126,0,7,36,085,014604,4000,360850146044000
89,6,65,3,15,36,085,014604,4001,360850146044001
70,10,55,0,2,36,085,014604,4002,360850146044002
198,21,163,0,14,36,085,014604,4003,360850146044003
285,10,254,0,17,36,085,014604,4004,360850146044004
132,13,109,0,9,36,085,014604,4005,360850146044005
16,5,9,0,2,36,085,014604,4006,360850146044006
141,15,120,4,2,36,085,014604,4007,360850146044007
89,3,68,1,14,36,085,014604,4008,360850146044008
0,0,0,0,0,36,085,014604,4009,360850146044009
0,0,0,0,0,36,085,014604,4010,360850146044010
98,7,86,0,3,36,085,014604,2008,360850146042008
130,22,102,0,3,36,085,014604,2012,360850146042012
0,0,0,0,0,36,085,014604,2015,360850146042015
269,54,179,6,19,36,085,014604,3000,360850146043000
139,3,110,0,24,36,085,014604,3004,360850146043004
134,10,116,0,4,36,085,014604,3007,360850146043007
106,11,75,0,16,36,085,014604,3010,360850146043010
65,3,62,0,0,36,085,014604,3014,360850146043014
160,12,144,0,3,36,085,014604,1000,360850146041000
157,14,120,0,21,36,085,014604,1004,360850146041004
117,9,106,0,1,36,085,014604,1007,360850146041007
132,23,106,1,1,36,085,014604,1010,360850146041010
71,5,60,1,3,36,085,014604,1014,360850146041014
64,9,52,0,1,36,085,014605,1007,360850146051007
64,4,53,0,7,36,085,014605,1001,360850146051001
60,4,53,0,3,36,085,014605,1002,360850146051002
114,5,92,0,16,36,085,014605,1003,360850146051003
0,0,0,0,0,36,085,014605,1004,360850146051004
42,10,31,1,0,36,085,014605,1005,360850146051005
47,2,38,0,7,36,085,014605,1008,360850146051008
47,5,38,0,3,36,085,014605,1010,360850146051010
60,4,55,0,1,36,085,014605,1011,360850146051011
56,2,53,0,0,36,085,014605,1012,360850146051012
58,2,54,0,2,36,085,014605,1014,360850146051014
101,12,78,0,11,36,085,014605,1015,360850146051015
102,4,91,0,7,36,085,014605,1017,360850146051017
142,4,131,0,7,36,085,014605,1018,360850146051018
158,23,133,0,2,36,085,014605,1019,360850146051019
0,0,0,0,0,36,085,014605,1021,360850146051021
89,16,58,0,10,36,085,014605,1022,360850146051022
63,6,48,0,2,36,085,014605,1024,360850146051024
91,6,69,0,16,36,085,014605,2000,360850146052000
83,1,77,0,2,36,085,014605,2002,360850146052002
41,4,34,2,1,36,085,014605,2003,360850146052003
193,17,175,0,0,36,085,014605,2004,360850146052004
38,4,28,0,3,36,085,014605,2006,360850146052006
46,1,40,1,4,36,085,014605,2007,360850146052007
79,11,53,0,11,36,085,014605,2009,360850146052009
67,21,45,1,0,36,085,014605,2010,360850146052010
83,13,70,0,0,36,085,014605,2012,360850146052012
87,1,68,0,18,36,085,014605,2013,360850146052013
58,7,46,1,4,36,085,014605,2014,360850146052014
51,10,34,0,1,36,085,014605,2015,360850146052015
7,1,5,0,0,36,085,014605,2016,360850146052016
48,6,42,0,0,36,085,014605,2017,360850146052017
59,2,55,0,1,36,085,014605,2018,360850146052018
41,0,40,0,0,36,085,014605,2019,360850146052019
61,6,49,4,1,36,085,014605,2020,360850146052020
65,5,48,1,6,36,085,014605,2021,360850146052021
53,1,51,0,0,36,085,014605,2022,360850146052022
87,3,79,0,5,36,085,014605,2023,360850146052023
66,2,56,0,8,36,085,014605,2024,360850146052024
77,4,70,0,0,36,085,014605,2025,360850146052025
121,23,90,0,4,36,085,014605,2026,360850146052026
53,0,50,0,0,36,085,014605,1000,360850146051000
47,3,43,0,0,36,085,014605,1006,360850146051006
48,0,44,0,4,36,085,014605,1009,360850146051009
58,2,52,0,2,36,085,014605,1013,360850146051013
116,5,85,3,19,36,085,014605,1016,360850146051016
149,11,128,0,9,36,085,014605,1020,360850146051020
114,1,104,0,8,36,085,014605,1023,360850146051023
111,18,88,1,0,36,085,014605,2001,360850146052001
44,1,41,0,2,36,085,014605,2005,360850146052005
138,5,123,0,4,36,085,014605,2008,360850146052008
38,2,25,0,10,36,085,014605,2011,360850146052011
144,16,120,0,5,36,085,014606,1005,360850146061005
541,110,414,0,11,36,085,014606,1000,360850146061000
217,30,143,9,28,36,085,014606,1001,360850146061001
419,27,352,17,2,36,085,014606,1002,360850146061002
142,7,131,0,2,36,085,014606,1003,360850146061003
292,24,245,0,22,36,085,014606,2000,360850146062000
423,44,345,5,26,36,085,014606,2002,360850146062002
92,26,62,0,2,36,085,014606,2003,360850146062003
189,22,162,0,1,36,085,014606,2004,360850146062004
64,7,55,0,0,36,085,014606,2006,360850146062006
57,8,48,0,0,36,085,014606,2007,360850146062007
91,14,67,3,0,36,085,014606,2009,360850146062009
126,9,92,1,16,36,085,014606,2010,360850146062010
164,9,130,0,24,36,085,014606,2011,360850146062011
0,0,0,0,0,36,085,014606,3000,360850146063000
1198,158,969,3,35,36,085,014606,3001,360850146063001
33,9,21,1,2,36,085,014606,3003,360850146063003
26,2,13,1,7,36,085,014606,3004,360850146063004
207,9,187,2,8,36,085,014606,4001,360850146064001
92,12,78,0,1,36,085,014606,4002,360850146064002
343,22,295,0,24,36,085,014606,4003,360850146064003
235,38,187,2,4,36,085,014606,4005,360850146064005
39,7,25,0,3,36,085,014606,4006,360850146064006
278,48,220,0,5,36,085,014606,1004,360850146061004
66,6,46,0,6,36,085,014606,2001,360850146062001
294,17,263,1,6,36,085,014606,2005,360850146062005
83,9,57,1,15,36,085,014606,2008,360850146062008
154,18,117,2,9,36,085,014606,2012,360850146062012
34,5,26,0,0,36,085,014606,3002,360850146063002
23,7,12,0,3,36,085,014606,4000,360850146064000
222,20,157,1,36,36,085,014606,4004,360850146064004
59,11,43,0,3,36,085,014607,1001,360850146071001
0,0,0,0,0,36,085,014607,1002,360850146071002
170,17,140,1,11,36,085,014607,1004,360850146071004
120,10,79,4,25,36,085,014607,1005,360850146071005
287,27,249,0,9,36,085,014607,1006,360850146071006
119,1,99,0,10,36,085,014607,1007,360850146071007
173,27,106,0,37,36,085,014607,1008,360850146071008
100,6,92,1,0,36,085,014607,1009,360850146071009
358,5,338,0,12,36,085,014607,1010,360850146071010
110,4,96,0,9,36,085,014607,1011,360850146071011
114,18,58,3,30,36,085,014607,1012,360850146071012
149,28,103,0,17,36,085,014607,1013,360850146071013
330,20,258,3,47,36,085,014607,1014,360850146071014
10,1,9,0,0,36,085,014607,2000,360850146072000
27,3,20,0,0,36,085,014607,2001,360850146072001
166,32,101,2,27,36,085,014607,2002,360850146072002
0,0,0,0,0,36,085,014607,2003,360850146072003
123,18,79,0,25,36,085,014607,2004,360850146072004
133,25,93,0,12,36,085,014607,2005,360850146072005
122,14,98,0,9,36,085,014607,2006,360850146072006
143,15,108,0,15,36,085,014607,2008,360850146072008
94,23,68,0,1,36,085,014607,2009,360850146072009
48,8,29,0,5,36,085,014607,2010,360850146072010
289,35,234,0,19,36,085,014607,2012,360850146072012
113,14,91,0,6,36,085,014607,2013,360850146072013
165,21,125,2,15,36,085,014607,2015,360850146072015
149,15,113,0,15,36,085,014607,2016,360850146072016
140,14,123,0,3,36,085,014607,2018,360850146072018
277,25,198,3,48,36,085,014607,1000,360850146071000
218,17,172,6,20,36,085,014607,1003,360850146071003
133,16,110,0,5,36,085,014607,2007,360850146072007
19,3,9,5,2,36,085,014607,2011,360850146072011
59,9,33,0,16,36,085,014607,2014,360850146072014
133,4,117,0,11,36,085,014607,2017,360850146072017
356,33,291,0,26,36,085,014608,1000,360850146081000
132,25,83,0,20,36,085,014608,1001,360850146081001
73,5,57,0,8,36,085,014608,1002,360850146081002
137,12,106,0,19,36,085,014608,1003,360850146081003
206,17,172,0,14,36,085,014608,1005,360850146081005
206,17,169,0,13,36,085,014608,1006,360850146081006
145,11,114,0,14,36,085,014608,1008,360850146081008
45,13,28,0,4,36,085,014608,1009,360850146081009
139,23,103,0,11,36,085,014608,1011,360850146081011
35,7,26,0,0,36,085,014608,1012,360850146081012
98,5,86,3,2,36,085,014608,1013,360850146081013
0,0,0,0,0,36,085,014608,2001,360850146082001
111,1,97,0,12,36,085,014608,2002,360850146082002
161,23,120,0,13,36,085,014608,2003,360850146082003
177,17,147,0,10,36,085,014608,2004,360850146082004
212,9,159,0,33,36,085,014608,2005,360850146082005
126,11,109,0,3,36,085,014608,2006,360850146082006
110,12,74,0,16,36,085,014608,2007,360850146082007
677,55,544,1,72,36,085,014608,2008,360850146082008
110,5,95,0,10,36,085,014608,1004,360850146081004
127,22,91,0,13,36,085,014608,1007,360850146081007
61,3,47,2,9,36,085,014608,1010,360850146081010
196,33,138,0,22,36,085,014608,2000,360850146082000
67,15,43,1,8,36,085,014700,1000,360850147001000
45,3,33,0,5,36,085,014700,1001,360850147001001
86,6,76,0,3,36,085,014700,1002,360850147001002
66,6,56,1,0,36,085,014700,1003,360850147001003
106,13,90,0,0,36,085,014700,1004,360850147001004
33,4,25,0,3,36,085,014700,1005,360850147001005
29,7,21,0,1,36,085,014700,1006,360850147001006
58,6,51,0,0,36,085,014700,1007,360850147001007
58,5,47,0,5,36,085,014700,1008,360850147001008
65,3,60,0,2,36,085,014700,1009,360850147001009
60,3,49,1,4,36,085,014700,2001,360850147002001
20,1,10,0,7,36,085,014700,2002,360850147002002
77,4,58,3,7,36,085,014700,2004,360850147002004
77,2,51,0,17,36,085,014700,2005,360850147002005
80,3,69,0,2,36,085,014700,2006,360850147002006
110,6,88,0,12,36,085,014700,2008,360850147002008
37,11,26,0,0,36,085,014700,2009,360850147002009
53,14,35,0,4,36,085,014700,2011,360850147002011
46,11,26,0,7,36,085,014700,2012,360850147002012
54,19,25,6,0,36,085,014700,2014,360850147002014
84,9,65,0,5,36,085,014700,2015,360850147002015
51,5,45,0,0,36,085,014700,2017,360850147002017
48,4,44,0,0,36,085,014700,2018,360850147002018
98,13,81,3,1,36,085,014700,3000,360850147003000
74,15,59,0,0,36,085,014700,3002,360850147003002
107,24,67,9,6,36,085,014700,3003,360850147003003
51,8,40,1,2,36,085,014700,3005,360850147003005
49,7,34,0,2,36,085,014700,3006,360850147003006
133,52,57,6,15,36,085,014700,3008,360850147003008
127,12,80,4,21,36,085,014700,3009,360850147003009
89,11,73,1,2,36,085,014700,3010,360850147003010
622,101,450,34,10,36,085,014700,2000,360850147002000
76,2,68,0,3,36,085,014700,2003,360850147002003
0,0,0,0,0,36,085,014700,2007,360850147002007
89,9,76,0,1,36,085,014700,2010,360850147002010
44,2,36,0,5,36,085,014700,2013,360850147002013
91,3,78,0,6,36,085,014700,2016,360850147002016
218,9,191,6,11,36,085,014700,3001,360850147003001
149,7,133,2,2,36,085,014700,3004,360850147003004
24,6,15,1,0,36,085,014700,3007,360850147003007
126,9,111,0,3,36,085,015100,5002,360850151005002
123,14,100,1,6,36,085,015100,3002,360850151003002
133,19,96,2,6,36,085,015100,3004,360850151003004
56,3,47,0,3,36,085,015100,3005,360850151003005
115,27,83,1,0,36,085,015100,3007,360850151003007
86,21,48,6,7,36,085,015100,4000,360850151004000
131,16,110,0,4,36,085,015100,4002,360850151004002
104,14,85,0,1,36,085,015100,4003,360850151004003
93,4,71,0,18,36,085,015100,4004,360850151004004
122,25,88,6,1,36,085,015100,4006,360850151004006
69,4,60,0,3,36,085,015100,4007,360850151004007
114,24,70,1,9,36,085,015100,4009,360850151004009
95,27,66,0,2,36,085,015100,5000,360850151005000
149,48,76,2,21,36,085,015100,5003,360850151005003
37,11,19,0,5,36,085,015100,5005,360850151005005
115,12,90,2,9,36,085,015100,5006,360850151005006
154,11,131,0,10,36,085,015100,5007,360850151005007
78,13,43,1,17,36,085,015100,5008,360850151005008
63,5,44,3,6,36,085,015100,5009,360850151005009
256,103,112,4,30,36,085,015100,1001,360850151001001
155,28,101,1,6,36,085,015100,1002,360850151001002
177,46,84,0,35,36,085,015100,1004,360850151001004
18,8,9,0,1,36,085,015100,1005,360850151001005
40,12,18,0,3,36,085,015100,1006,360850151001006
24,16,5,3,0,36,085,015100,1007,360850151001007
97,22,53,0,19,36,085,015100,1008,360850151001008
126,8,88,5,20,36,085,015100,1009,360850151001009
190,39,117,9,19,36,085,015100,1010,360850151001010
56,13,43,0,0,36,085,015100,1011,360850151001011
32,10,18,2,2,36,085,015100,1012,360850151001012
48,4,42,1,0,36,085,015100,1013,360850151001013
72,6,62,1,2,36,085,015100,1014,360850151001014
201,8,176,0,11,36,085,015100,1015,360850151001015
51,3,32,2,7,36,085,015100,1016,360850151001016
29,4,17,1,6,36,085,015100,1017,360850151001017
95,8,77,6,3,36,085,015100,1018,360850151001018
81,5,56,8,7,36,085,015100,1019,360850151001019
81,6,63,0,12,36,085,015100,2000,360850151002000
122,9,101,0,7,36,085,015100,2002,360850151002002
17,0,14,0,1,36,085,015100,2003,360850151002003
54,6,48,0,0,36,085,015100,2005,360850151002005
89,11,64,0,11,36,085,015100,2006,360850151002006
78,4,68,0,3,36,085,015100,2008,360850151002008
111,15,84,3,4,36,085,015100,2009,360850151002009
71,5,56,0,2,36,085,015100,3000,360850151003000
122,18,85,1,15,36,085,015100,1000,360850151001000
96,14,50,6,24,36,085,015100,1003,360850151001003
68,6,54,2,2,36,085,015100,2001,360850151002001
53,7,38,0,1,36,085,015100,2004,360850151002004
46,11,27,2,2,36,085,015100,2007,360850151002007
110,2,99,0,8,36,085,015100,3001,360850151003001
88,9,51,4,18,36,085,015100,3003,360850151003003
37,8,26,2,0,36,085,015100,3006,360850151003006
79,10,69,0,0,36,085,015100,4001,360850151004001
80,6,65,0,4,36,085,015100,4005,360850151004005
131,23,99,0,5,36,085,015100,4008,360850151004008
95,17,66,0,10,36,085,015100,5001,360850151005001
110,18,74,2,14,36,085,015100,5004,360850151005004
0,0,0,0,0,36,085,015400,0001,360850154000001
0,0,0,0,0,36,085,015400,0002,360850154000002
0,0,0,0,0,36,085,015400,0003,360850154000003
0,0,0,0,0,36,085,015400,0004,360850154000004
0,0,0,0,0,36,085,015400,0005,360850154000005
0,0,0,0,0,36,085,015400,1000,360850154001000
5,0,3,0,0,36,085,015400,1001,360850154001001
0,0,0,0,0,36,085,015400,1002,360850154001002
0,0,0,0,0,36,085,015400,1003,360850154001003
0,0,0,0,0,36,085,015400,1004,360850154001004
0,0,0,0,0,36,085,015400,1005,360850154001005
0,0,0,0,0,36,085,015400,1006,360850154001006
0,0,0,0,0,36,085,015400,1007,360850154001007
40,5,30,2,0,36,085,015601,2002,360850156012002
120,5,105,3,7,36,085,015601,2008,360850156012008
34,3,29,0,0,36,085,015601,5003,360850156015003
36,9,23,0,4,36,085,015601,1001,360850156011001
310,35,261,5,8,36,085,015601,1002,360850156011002
71,8,62,1,0,36,085,015601,1003,360850156011003
99,16,83,0,0,36,085,015601,1005,360850156011005
107,6,87,0,8,36,085,015601,1006,360850156011006
139,39,87,3,7,36,085,015601,1008,360850156011008
49,2,39,0,5,36,085,015601,1009,360850156011009
0,0,0,0,0,36,085,015601,1010,360850156011010
65,8,52,0,1,36,085,015601,1012,360850156011012
